,sigma1_crev_clean,sigma2_crev_clean
48639,175102.6421165943,82542.89634742962
48640,176456.30904306524,86023.51919392729
48641,177760.9469499449,89784.32984545501
48642,179045.76924105763,93441.95954776897
48643,180150.70759367355,96095.32754543358
48644,181009.05593838147,97344.04103245353
48645,181783.22162006452,97102.11664792379
48646,182324.58513903507,94947.75496570283
48647,182669.86121320204,91082.13791902803
48648,182710.57458536827,85741.48771699138
48649,182613.5382917223,79887.56080602312
48650,182177.5491919995,73198.25229581291
48651,181331.59410070302,66016.56180255792
48652,180107.7557556391,59304.936953409626
48653,178356.70769291793,52852.297747879435
48654,176176.15206355206,46418.979117227296
48655,173269.98602562145,39228.603840393625
48656,169663.78510826698,31567.647181421577
48657,165655.7233351597,24206.484520950136
48658,161399.81507580503,17436.820689278975
48659,157297.85204425242,11496.246398195479
48660,153593.0481808859,6518.484619431998
48661,151137.3585209222,4084.5136120037787
48662,150398.93821808868,4830.461460521474
48663,151595.97535248648,9321.342523688625
48664,154123.73706236063,16813.774709642996
48665,157390.88983633099,27427.093829135956
48666,160710.65278019162,40291.08537968436
48667,163205.17501669188,53903.5269923463
48668,164266.45984982117,67849.1459297229
48669,163656.3247460537,80942.19350059732
48670,161370.48129842425,91877.36207284092
48671,157772.96479462227,99687.70808739131
48672,153869.801227532,104421.26742191038
48673,150296.50689844418,105770.93666186981
48674,147003.0189843188,104293.72429948948
48675,143913.47223422123,102143.13153811819
48676,140881.6293298432,100525.2997396175
48677,138073.2895622494,100921.43234714103
48678,135413.9312533648,102648.70979096415
48679,132900.058687209,105241.09386651602
48680,130674.07879605544,108926.81937834424
48681,128585.58827285223,112853.37906502683
48682,126748.52112694214,116533.26904362031
48683,124731.5386974183,119247.9849064107
48684,123222.2969056933,120049.1207834633
48685,123693.10849742359,117011.24336176156
48686,122932.38968179854,113099.61673306803
48687,121037.24356683432,108593.20630224729
48688,117945.53224293212,103573.0609934706
48689,114119.23527995366,98232.04227055609
48690,110204.65773066625,92156.78921648796
48691,106797.1981759183,86329.98781720533
48692,103553.00980896263,81004.64744806084
48693,101211.95231774353,75941.44375935363
48694,99225.79146768834,72558.84332835133
48695,97036.42166994543,71307.23003818678
48696,177591.225801324,85873.27786118584
48697,178203.49591665866,84199.164590767
48698,178941.06950463608,84594.99602589474
48699,179612.94574061182,86080.79281692224
48700,180296.4238653954,88672.349269431
48701,180978.65736387268,91660.59710848046
48702,181750.85013310253,94780.59565105857
48703,182383.37283488683,97145.24640656162
48704,182869.58228131672,98293.90327977572
48705,183315.29914193513,98115.18934837001
48706,183582.8208193421,96060.76952821265
48707,183759.13723069686,92558.28133107908
48708,183736.74170573644,87586.73476233677
48709,183639.75337359533,82028.93914018499
48710,183326.52712182974,75834.43625108739
48711,182684.64222690862,69473.38434366407
48712,181662.75982091716,63257.75576168036
48713,180195.42645195403,57535.365658409515
48714,178289.63984033198,51626.75058510883
48715,175532.86479522742,44746.41588090992
48716,172063.36090734776,37489.46050125692
48717,167916.89519852342,30014.888395532893
48718,163277.75661342847,22719.42597250802
48719,158518.0198884452,15775.555930291317
48720,153778.80164055512,9208.626165722992
48721,150071.26598944393,4783.82609325157
48722,147897.70482998196,3208.3823651241983
48723,147818.9908143066,5425.687329245542
48724,149457.97489888247,11103.803890870593
48725,152100.76713281823,20022.071157590617
48726,155301.59436679987,31885.335979287505
48727,157973.79617045092,45006.11508550361
48728,159486.49566411544,59013.9898378003
48729,159392.74826881773,72431.7726848132
48730,157560.4573985369,84544.61246169743
48731,154232.64621511858,93434.24959786655
48732,150460.232461271,99133.29397001842
48733,146852.2227778035,101430.80853145405
48734,143362.1276865662,100785.68377182011
48735,139891.5579048703,99451.68363485382
48736,136395.82868765848,98737.51509198979
48737,132836.01624454622,99962.3002639265
48738,129343.94940618287,102412.63044591282
48739,126112.06687379922,105347.95728848779
48740,123312.60317041154,108725.78860363545
48741,121319.69044547342,111615.99232541927
48742,120835.50450676907,112988.14944218122
48743,121129.44546539604,112672.44443893869
48744,121671.63064109266,110735.30655137033
48745,121894.99749852381,107394.8945984324
48746,120747.5228551134,103227.39015023602
48747,118409.63093393588,98426.40383190782
48748,114892.006959805,92769.67891255027
48749,110573.71436041252,86750.0843612771
48750,105990.68185474473,79842.92433975771
48751,101643.24339599097,73173.45777256462
48752,97538.98930936886,67679.17152032998
48753,94463.77359340234,62645.410750287134
48754,92271.41403321824,59591.2278092894
48755,90568.47798188191,58686.681670141494
48756,89080.38443298294,60487.94664194912
48757,181641.2757506533,90293.04164883918
48758,181863.8742487121,88351.117141388
48759,182050.25170674163,88084.58714142251
48760,182147.51411590006,88759.9643025093
48761,182268.36570199393,90501.88042889419
48762,182469.71290771884,92777.41761783916
48763,182807.2290868573,95401.7190975087
48764,183114.94544380828,97483.48324994686
48765,183328.0361112379,98559.33408051234
48766,183531.90395414375,98531.65008147771
48767,183636.98808600483,96810.51001852044
48768,183681.73614301725,93670.25907019014
48769,183600.35601447028,89131.35916183035
48770,183479.37123879872,84003.73100876156
48771,183215.31077797446,78367.03751555111
48772,182600.8425124811,72142.21128235932
48773,181684.96266269995,66469.98910232054
48774,180362.6746312736,61075.65153862872
48775,178659.69091145633,55641.9377488743
48776,176091.0854224621,49120.54556524477
48777,172731.5514473492,42038.58466225809
48778,168538.3208088589,34463.94125972802
48779,163731.8632235336,26845.979066200307
48780,158514.0883580095,19098.829307618696
48781,153047.0116329452,11237.750880711494
48782,148296.99204647873,5052.176691726418
48783,144819.26895058993,1243.2399502705375
48784,143469.5153698852,1207.7586626458797
48785,144037.47672577517,4732.624746080808
48786,145978.8828638122,11868.285516329212
48787,148846.04915969085,22332.27408614797
48788,151581.8488283553,34681.67819322788
48789,153514.22744043052,48583.724159550875
48790,153921.6837039569,62698.07836058077
48791,152535.74017218413,75701.41614338092
48792,149370.87388497553,85855.71437082018
48793,145569.02746002778,92887.54271168294
48794,141759.25221629642,96358.13362102394
48795,137953.4088922374,96647.34106854709
48796,133994.43674629423,96169.11740613547
48797,129770.54861269373,96426.13268698001
48798,125230.8834909913,98688.9454993466
48799,120606.34504281665,102070.59787784907
48800,116350.90239713577,105283.09455484073
48801,114241.93960413506,106898.68081589276
48802,115619.69575556948,105151.3650048074
48803,118008.49243419056,102669.08696789769
48804,119351.19221647922,100575.66654681927
48805,119931.45656458425,98086.62906881771
48806,119740.7451654604,94743.8264265674
48807,118060.47331699352,90463.60450559617
48808,115292.4808245969,85346.36236503789
48809,111346.34788199828,79238.68531398085
48810,106521.64574502087,72105.5788583774
48811,101323.21135742163,63876.879312204794
48812,95917.8990316778,55205.64370294061
48813,90954.92595179907,47802.33435092868
48814,86983.01237672647,41157.025776691764
48815,84643.85263017267,37186.13760530818
48816,83854.03720462418,35962.03745856944
48817,84558.09952528794,37451.58703400676
48818,183577.75748965616,93925.30828099535
48819,183445.43891007296,91600.2077263514
48820,183189.96096276428,90719.60944790523
48821,182777.64844721436,90550.34749357906
48822,182423.62048222584,91497.09889579675
48823,182182.359144654,92995.80734066956
48824,182195.13812170032,95107.90893788828
48825,182214.1648497914,96931.93113920765
48826,182198.49469779836,97958.03240516505
48827,182240.19057703172,98178.87849188983
48828,182201.26371321257,96824.87875424874
48829,182161.64552448556,94199.40356641427
48830,182007.4692729105,90143.18664960744
48831,181873.94670627834,85519.7334488513
48832,181596.52552992318,80154.33228234953
48833,181024.5365912989,74421.15912660715
48834,180129.55706767784,69020.71504138652
48835,178917.10823884886,63903.825723503294
48836,177381.1140085954,58707.37982784922
48837,175043.0308009027,52428.72879688286
48838,171895.07426040558,45544.43893286514
48839,167973.4190425088,38203.79087400128
48840,163140.69553028842,30226.49637331764
48841,157848.8262813746,22028.66121062229
48842,152023.48338970146,13247.079150474689
48843,146518.15480095462,5639.15269382218
48844,141907.93348938326,-172.80152123646985
48845,139131.93601608003,-2659.6246669532993
48846,138291.0450709573,-1614.6825140657602
48847,138942.6493435781,3061.79106214644
48848,140903.03192832984,11298.19681393465
48849,143215.68746447138,22216.830865564974
48850,145078.99900077184,35249.810772740064
48851,145860.55396647425,49700.20840590498
48852,144749.31154599233,63950.98988421854
48853,141637.0915759157,75967.70209932118
48854,137539.17781537707,85011.76832284697
48855,133237.53480311247,90077.84481233724
48856,129023.75968723005,91482.56795827614
48857,124706.10246672337,91823.2387037803
48858,119823.4094536256,93042.28569543544
48859,114233.86041943135,96486.62012734273
48860,107746.47637347628,101395.201881128
48861,105992.4980468846,101236.9181569519
48862,110312.6755954796,95192.31366599032
48863,113536.47601750871,90383.26188838869
48864,116092.1527009683,86950.47348341915
48865,117217.84151683393,84664.13078958314
48866,117449.0538026795,82495.1473439257
48867,116824.57095639702,79572.58567341458
48868,114702.88645981035,75582.86484233335
48869,111491.15886169444,70502.9960517311
48870,101513.2295050894,55018.53831181486
48871,80388.27415770407,19427.26553457948
48872,73638.7621103921,8258.924450644852
48873,69962.4420503071,2138.10179848595
48874,70073.21039250678,1246.224598328292
48875,73205.8768175077,4409.842328659834
48876,183545.5643800093,96729.74414758693
48877,183185.0187613024,94225.9126053325
48878,182544.18092697384,92710.47673436612
48879,181688.15018599693,91721.21318760791
48880,180854.21365951572,91755.80361103166
48881,180187.93599382445,92449.87089486934
48882,179802.05970444976,93901.24737558686
48883,179563.58289450582,95408.58054005723
48884,179347.0203320816,96427.29162584606
48885,179238.70096772234,96889.25881089763
48886,179087.3478750866,95996.07056064624
48887,178975.10528568298,93917.91576621853
48888,178790.91351533038,90442.72144073018
48889,178638.85823422956,86335.70035124815
48890,178348.695572911,81356.82487440825
48891,177763.2448098726,75905.27125985391
48892,176890.65731328382,70709.95981613424
48893,175741.99615129718,65689.18308746259
48894,174409.18217350723,60638.85412409595
48895,172380.99623728934,54682.23634100757
48896,169622.69323563584,48043.60468642956
48897,165911.1840575349,40503.576670822935
48898,161543.4043872055,32805.566130110885
48899,156512.65432366024,24497.37087629664
48900,150721.25468517654,15295.195510251375
48901,145034.90216084057,7028.334037275825
48902,139424.5542715946,-582.0123680655088
48903,135315.41265764678,-5301.718243559626
48904,132806.4899110844,-6891.522508978735
48905,131620.89176253983,-5221.02657324716
48906,131852.92269338013,-26.126677859661868
48907,132855.80308373636,8197.052681549947
48908,134005.34343007614,19255.666153700316
48909,134642.83041619006,32722.18525642751
48910,133788.6863215153,48206.69694499264
48911,130773.74046970761,62597.50991915931
48912,126185.9563727758,74636.91046865843
48913,121227.8306139054,82221.04374847385
48914,116766.87617111986,84711.9607826685
48915,103609.63084058482,89052.94682357575
48916,101919.56201222252,88979.80272076007
48917,105002.52360736817,83132.32390874176
48918,108605.11018894735,76987.06639143202
48919,111219.34346303382,72309.3522983914
48920,113297.1682517654,69380.67894846934
48921,114103.10500631569,67774.20838840544
48922,114034.52691079117,66454.10756502062
48923,113146.04321993166,64417.05699273968
48924,110656.66637979857,60719.26851533049
48925,106926.29312281292,55191.52875281953
48926,52812.19673494884,-31165.50254086072
48927,181831.9056925779,99046.49911327561
48928,181356.34112103548,96346.79296287833
48929,180429.37825485918,94266.32548787724
48930,179176.97759017578,92430.9219882988
48931,177942.90820267313,91569.5791241676
48932,176813.6060998612,91330.17793098827
48933,176038.08966425358,92090.07869790633
48934,175431.65386644716,93146.80411301403
48935,174950.56022452418,94013.26975837565
48936,174685.00389947434,94705.74618474353
48937,174449.88578834911,94272.86856400323
48938,174280.06865297933,92789.45413181552
48939,174083.6330145577,89934.34512429305
48940,173959.84647019516,86420.60899166221
48941,173702.3774216575,81900.65845174807
48942,173120.62335944475,76693.52628115765
48943,172268.9137115412,71651.51549842951
48944,171232.5148637775,66678.12314880431
48945,170075.0845410202,61653.10277108002
48946,168310.87385228684,55658.62840516624
48947,165918.42319803085,49141.58591361359
48948,162756.82204747107,41981.985693374634
48949,158819.34742334564,34286.45413576416
48950,154274.90394071199,26088.21699794977
48951,148818.89222773782,16878.997533355403
48952,142949.34781133296,7915.80843631718
48953,136849.71180766245,-695.176248098418
48954,131515.08270947688,-7271.587736943366
48955,126970.63674874899,-11796.544287490091
48956,123443.7069384268,-13492.23472427496
48957,121243.97634490902,-11888.724243103316
48958,119950.66601268316,-7505.023087866852
48959,119193.41648821872,43.0019294500089
48960,118785.9427638973,11292.894069816357
48961,117829.20346997688,25830.250442477074
48962,115190.14011313267,42904.784026808644
48963,110476.67739326885,59821.09092020191
48964,104402.579189096,71633.28696908901
48965,102161.91713780048,59157.61589078708
48966,104996.4726180358,55028.60700822578
48967,107173.13404482951,52353.15692737732
48968,109070.05055723833,51256.74764631102
48969,109808.63130690198,51019.67606734217
48970,109801.96332415516,51032.625562447414
48971,108776.85550777809,49796.66699320012
48972,106004.25610160572,46197.73979540196
48973,178174.1955242783,100754.4543009467
48974,177663.1407324357,97841.01540912307
48975,176572.69080693676,95281.91347110207
48976,175016.48489842348,92681.1072088155
48977,173405.98608683085,90890.36629802741
48978,171899.9699172076,89707.30162499618
48979,170763.35299738578,89653.32226862523
48980,169845.3929845082,90138.99964413595
48981,169165.03730720034,90807.2646199766
48982,168813.09945517016,91667.49781997687
48983,168560.8449254478,91642.08200751294
48984,168435.35922526068,90802.18724688345
48985,168301.1576990833,88706.9409136645
48986,168218.35442334967,85764.53111747978
48987,168047.3897298051,81725.97557929903
48988,167530.26255802865,76855.56285938763
48989,166748.7281771584,71999.57929751647
48990,165805.2527859265,67005.68372787301
48991,164785.72859452362,61866.99672691693
48992,163281.62364043927,55880.51030325904
48993,161318.76647457207,49511.7262847527
48994,158584.9560834698,42351.75870783736
48995,155283.9615806821,34987.809612220655
48996,151313.2065689552,26997.225563948494
48997,146333.02360524627,17984.28497181642
48998,140604.23242491577,8894.158662770773
48999,134034.13816485187,-560.0980559768359
49000,127290.15221809459,-9093.476282797194
49001,120698.21446390692,-16288.223937139359
49002,114262.12394831794,-21706.67099433487
49003,108437.55311205707,-24779.210650370842
49004,103130.47674673371,-25781.621749488397
49005,98108.96605783195,-24163.404354353283
49006,93766.76222174507,-19218.990397140406
49007,89927.0978371927,-9563.29331944223
49008,93269.31445457484,26661.031776648328
49009,97253.47249391122,28527.41338148436
49010,100386.25561913999,30521.392547213043
49011,103064.89021273924,32740.864588545606
49012,104297.29378681951,34498.02510657777
49013,104544.35702829948,35668.14165749598
49014,103657.21644699073,35271.98303123873
49015,100682.54257303325,31780.560499792315
49016,172580.22610237784,101924.21873472721
49017,172092.37415859406,98941.21272416053
49018,170911.181888894,95924.72022414004
49019,169193.264169999,92576.32431425712
49020,167356.9089331372,89853.95096387883
49021,165640.38721806675,87654.92534699207
49022,164254.03403803578,86628.78677791588
49023,163193.30990537629,86427.87582291348
49024,162423.9038791995,86732.49310091996
49025,162076.09192393848,87662.74870236567
49026,161917.80237729903,88025.61058947296
49027,161950.5109711768,87831.20742872004
49028,161953.40454239573,86493.86309393658
49029,162011.30473133485,84371.04196097501
49030,161979.22579951043,80911.29538745251
49031,161562.7165905478,76420.9462161742
49032,160856.24923857325,71761.30790872964
49033,160040.3992351897,66796.91147406548
49034,159155.0887209861,61583.55365268457
49035,157928.18652334568,55663.05230936634
49036,156297.7954457686,49375.42889917313
49037,154070.66299461338,42458.58947073577
49038,151382.04766337576,35378.43958237045
49039,148073.06942613074,27748.82474469689
49040,143642.56271858874,19031.106169566687
49041,138126.10552147968,10017.100033933864
49042,131289.9191482617,110.07547316813725
49043,104803.43575635964,-28995.76521815553
49044,94315.5521732604,-37269.89640478629
49045,82756.32418206063,-44943.3177999499
49046,70096.71743936927,-51375.40135875517
49047,74419.16907535848,-11668.261239994237
49048,84244.3868326234,18.584789806795015
49049,90640.00143999752,8240.228008646991
49050,95374.65138798411,14572.904752743612
49051,97784.62797365118,18816.274993938103
49052,98564.20726049201,21165.94672955577
49053,97934.80934209716,21336.372331268998
49054,94739.94279362797,17661.711129571333
49055,165173.99224383643,102512.6590163988
49056,164592.9899606352,99675.07427381793
49057,163379.75201925944,96200.49809077171
49058,161570.19573163643,92116.95989498288
49059,159644.60789994753,88410.02567322023
49060,157858.14573963554,85028.266961204
49061,156432.96271546136,82941.05990542012
49062,155393.66405029348,81799.37247819887
49063,154728.824425294,81626.56801680953
49064,154621.0463181088,82471.24076573818
49065,154770.79877207446,83268.33667202647
49066,155088.66622517523,83724.91153460502
49067,155401.269116191,83250.66169160485
49068,155765.63120838784,82022.73885197758
49069,155987.12584233936,79209.74829059762
49070,155779.26056563112,75250.39524857269
49071,155282.04805461786,70954.2832105094
49072,154621.36611067844,66104.6102033655
49073,153896.340252173,60948.09247290245
49074,152831.55242465943,55154.07848260913
49075,151514.97307582005,49203.76301457479
49076,149600.46595934447,42209.47752743744
49077,147349.92785906044,35365.26813461894
49078,49961.387267003665,-45088.64106676431
49079,66360.20691437238,-28054.069849715645
49080,77588.32129974203,-14662.572980068886
49081,85208.91891350967,-4840.922272918389
49082,89108.83983072551,1283.0324877435341
49083,90577.13189444595,4373.757052126632
49084,90105.3839559998,4568.49868561839
49085,86633.26173763233,641.4659220957765
49086,156494.10571133543,102717.3614356308
49087,155644.63924218377,100054.37386498027
49088,154255.6409305172,96358.84084735776
49089,152390.2466827906,91452.5640268102
49090,150482.5930430586,86618.43868360955
49091,148782.06872124632,81779.8702488357
49092,147502.65482448708,78293.04926175732
49093,146597.8943190451,75842.82699392334
49094,146267.24293409192,74875.29094206376
49095,146593.66110330084,75547.60065716747
49096,147257.0699020865,76621.66643291363
49097,148121.50042683535,77828.23550120028
49098,148942.3432311939,78322.09369448142
49099,149736.21257514763,78076.0516442961
49100,150429.39578379857,76127.77298928075
49101,150564.84507340938,72981.67272939453
49102,150373.9954736037,69236.32250227002
49103,149969.51813530136,64825.28119688405
49104,149400.8601962606,59947.18908799133
49105,148435.92144475595,54486.660807969696
49106,147321.5040304868,48886.11549377564
49107,145677.72258008318,42371.983590383556
49108,143675.84038426942,35754.42215505121
49109,30264.74594917396,-65378.19438020344
49110,51344.07487162939,-46410.90693178766
49111,66140.32684416273,-30719.679008321447
49112,76032.55035085118,-19193.13335857095
49113,80937.43047830547,-12591.23343038802
49114,82694.23983178305,-9734.43286343859
49115,82359.1279106611,-9779.334774300522
49116,78921.63875485814,-13567.425440718442
49117,148362.85023212055,102120.75375579983
49118,146884.82489936537,100080.79033064774
49119,145227.54747264483,96321.36918494522
49120,143305.64001479058,90932.22533834011
49121,141553.1508810058,84946.49586829048
49122,140155.419479126,78455.37452264325
49123,139119.38833320534,73081.3693340166
49124,138479.99329168882,69020.39981545488
49125,138424.98493220747,66962.52929209717
49126,139222.6124344038,67190.62344027456
49127,140363.35184354993,68350.08466334397
49128,141706.30993287373,70222.36937258128
49129,143024.06810794154,71671.62893067929
49130,144280.85088952977,72362.05677491814
49131,145380.14894030066,71160.87671325408
49132,145831.76887811886,68679.73562532396
49133,145939.3605420499,65687.77053992645
49134,145667.17407702707,61734.14319626485
49135,145119.7952014762,57339.023232455256
49136,144183.45750300045,52610.44652336042
49137,143043.9411271383,47532.268043573975
49138,141471.43956334965,41570.49785307747
49139,139537.78806939436,35468.948174353034
49140,16487.42365938454,-76683.04820841805
49141,40734.693316497986,-56878.60059890681
49142,58547.51538392743,-39312.43029434155
49143,70334.49869306764,-26498.155215819792
49144,76175.38861981154,-19354.386328043365
49145,78398.27438490017,-16470.15604542983
49146,78403.92891832447,-16464.82456339105
49147,75229.24029250586,-20176.4255732713
49148,142140.79573142802,99756.29436834688
49149,139806.41354977078,98837.96699987829
49150,137699.95146084676,95591.33010300863
49151,135787.04659648292,90234.4895650968
49152,134355.9494960004,83411.88099776692
49153,133401.2281026757,75261.92340351485
49154,132790.25256920213,68071.36964151278
49155,132451.72683990657,62331.781039903384
49156,132645.6358717305,59097.08749893174
49157,133726.3742551282,58703.07167586434
49158,135182.26525521826,59947.452201735476
49159,136894.51215741585,62333.78593864767
49160,138494.97063271765,64502.813235682275
49161,140128.7625964587,65945.1220620207
49162,141446.03226753013,65342.39224823894
49163,142115.07092401801,63483.58803457097
49164,142334.34222083312,60929.393061344075
49165,141995.14975115246,57271.2232968893
49166,141223.8896089435,53199.52606362848
49167,139938.33725612704,48940.87300598095
49168,138499.13445718292,44565.515505736555
49169,136617.42838977347,39274.76324233638
49170,134324.1954033256,33659.42092259555
49171,131608.15927859495,27650.72078082415
49172,30476.164643961216,-65627.9311190955
49173,50980.517767263846,-46918.58884388315
49174,64712.67515578109,-32997.85440483074
49175,71386.3763301258,-25661.828644330686
49176,74158.9452789933,-22768.97842597717
49177,74396.19002301495,-23027.8064521029
49178,71704.16870469003,-26455.15024406794
49179,138717.95842969004,94581.35394158604
49180,135697.37121923087,95061.08639345209
49181,133104.2216907275,93107.99393310976
49182,131046.89271034652,88536.8327051388
49183,130021.0628937516,81640.20361820253
49184,129672.21790341496,72794.76933652478
49185,129536.29988265078,64529.9325720568
49186,129487.44715306239,57418.430594567435
49187,129790.59195625677,53240.724238901625
49188,130966.27395377608,52368.076757276605
49189,132505.01184624806,53551.34686819081
49190,134316.77890063392,56238.43615729651
49191,136024.39334172063,58861.05746685193
49192,137755.19238525844,60718.66670602811
49193,139148.82288993578,60467.095094226934
49194,139712.27220291714,58745.493140963255
49195,139821.57433751595,56215.63691167444
49196,139158.28682948067,52454.92344676858
49197,137796.07175491,48219.69104350276
49198,135769.6425992404,43960.4956873014
49199,133523.25574255345,39838.461529296714
49200,130751.25155735138,34895.85637045028
49201,127567.65341493774,29726.115858476915
49202,124025.47853938941,24039.799010998373
49203,20167.748138963114,-73653.94257478545
49204,41755.29046808716,-55712.092747313014
49205,56729.113306621526,-42096.42579703673
49206,64163.6118120185,-35062.08505491489
49207,67144.28557513053,-32869.28551110247
49208,67730.29658357233,-33357.65077365497
49209,65394.912675933665,-36668.943106243896
49210,61906.05829177247,-40870.768084913565
49211,137648.26770620665,87232.06406620679
49212,134489.99946284853,89005.51868963277
49213,131542.67126014442,88770.63316845402
49214,129256.95795449606,85895.09751446464
49215,128501.91629611037,79963.12994440855
49216,128683.45595491081,71252.65508721615
49217,129045.01241864235,62600.17142879632
49218,129343.72109506112,55250.29695429698
49219,129794.86337832073,50699.33516701759
49220,131047.98280445537,49604.65106961325
49221,132554.7470718641,50785.6011227386
49222,134301.66680358577,53623.86209039744
49223,135906.48646157963,56427.6101174572
49224,137555.99152252046,58473.43099744507
49225,138714.32365556934,58211.82961320608
49226,139056.5324209442,56438.957332219834
49227,138699.62392118943,53486.651712905375
49228,137394.39649121644,49104.64224386851
49229,134974.07511134495,43817.77973559729
49230,131620.06749990067,38561.005175110884
49231,127855.45317176609,33625.13012983573
49232,123405.4498841948,28078.38882662615
49233,118446.40975871455,22587.532795871106
49234,113216.05258532782,16791.877413231232
49235,8661.479369230496,-81895.62983318271
49236,29309.88916529727,-66893.03631294623
49237,45051.32223093062,-54687.76992913776
49238,53153.70117880551,-48521.80037748086
49239,56985.3343845858,-46433.031139043
49240,58095.9120940173,-46979.1115796651
49241,56762.99097037411,-49388.79883098852
49242,54728.289474618075,-51946.00414189774
49243,137971.42341873737,80315.59031401481
49244,134949.5598698869,82970.12020924322
49245,132114.70769588297,84209.049589254
49246,129789.4913137173,83182.61270084474
49247,129257.84854464018,78796.27993719012
49248,129973.73317933614,71009.57386144063
49249,130899.75860683067,62971.78604629475
49250,131703.44431055113,56017.206240165244
49251,132519.17437005503,51749.147391679064
49252,133878.36820858676,50732.01696222556
49253,135336.10822957975,51917.38796276755
49254,136889.1237338085,54712.69837368935
49255,138247.67682352924,57549.325353482636
49256,139553.02708131677,59527.501254100214
49257,140250.98678729008,59141.24620887095
49258,139992.7680826115,56953.667465751976
49259,138877.01884150307,53257.04651181603
49260,136463.817834305,47609.06895359726
49261,132575.62430606328,40652.07982655683
49262,127287.0096026148,33377.801530136814
49263,121178.410854933,26254.978541124183
49264,113814.8943944735,18363.910702024143
49265,105706.45876481816,10940.95341653179
49266,97146.83128282215,3489.3774019756165
49267,11554.634721800241,-82003.68296992092
49268,27803.872458513913,-71926.15168098107
49269,37427.43318065391,-66066.50029243356
49270,43237.50778370443,-63062.24547441089
49271,46355.2606241084,-62032.43621091699
49272,47119.42438505363,-62428.44779554046
49273,47204.28261761277,-62816.89868621956
49274,47616.81264398486,-62214.5744263994
49275,141939.32067495832,72710.39326913463
49276,139037.88990681365,75566.65227545088
49277,136286.00455392327,78921.78013411169
49278,133807.02872306967,81307.11296937522
49279,131824.9356995865,81566.86013275976
49280,131734.16152112072,78423.2408004968
49281,132949.78034764456,72028.40532213528
49282,134458.01514462888,65019.53631798902
49283,135808.27333937018,59024.90513231037
49284,136979.35594660084,55328.15321820262
49285,138379.00227203613,54461.58510340949
49286,139606.6602937853,55519.35179892291
49287,140736.37667895266,58003.25922142795
49288,141591.8767858261,60477.59284036031
49289,142148.90172659856,61980.23960443748
49290,141989.7254106527,61060.001349604325
49291,140750.9490727838,58152.51862135754
49292,138500.69561479246,53345.98365445057
49293,134565.45475277668,45886.611770112504
49294,128587.09824397665,36366.68716150977
49295,120577.46431998203,25795.939802753754
49296,110893.63025712653,14585.666955441353
49297,98643.93027361167,1771.2502889784373
49298,83718.70447021857,-11715.862920105865
49299,8487.494667219427,-89292.11150345032
49300,20548.058823788357,-82949.54305324127
49301,29339.588912068673,-78245.29024496346
49302,35666.418792785305,-74643.82793667675
49303,39601.03136169784,-72186.71260148163
49304,42680.15420090842,-69697.54300475109
49305,45315.22641547985,-66854.43032611703
49306,143388.67815783859,70954.42188182793
49307,140726.95723438115,73852.67941251473
49308,138348.6594052857,77689.57876633055
49309,136338.79994095702,80622.93326119836
49310,134967.82334937423,81548.06982517481
49311,135404.84340919773,79313.72971756778
49312,137094.8120457684,74075.24355562149
49313,139104.24048817813,68359.90433669768
49314,140795.4975694122,63296.75326184131
49315,142154.24992120086,60275.21366701829
49316,143425.82904798826,59577.1512957339
49317,144281.3152796029,60411.18552763718
49318,144773.88887167405,62368.882330178014
49319,144808.04562273517,64179.18467413518
49320,144378.13113773632,64931.63771083434
49321,143047.63765211467,63175.3256934206
49322,140523.25168056518,59190.039772185104
49323,136701.03601956595,52738.328691976974
49324,130841.02560018466,43065.95223847156
49325,122229.82138426337,30088.280421427546
49326,110267.74848707423,14434.095715448682
49327,94448.60413127943,-4060.4916711844053
49328,72050.60083857016,-26832.30348397349
49329,40169.82512281538,-52595.12009949662
49330,5536.624951600839,-96651.4098221116
49331,17384.385437959878,-90210.99967044528
49332,27347.570045457738,-83970.34341433781
49333,34758.93164706154,-78542.43387020414
49334,40692.43095411356,-73426.98798043146
49335,45668.96943404913,-68245.98732739445
49336,50494.32559059649,-62449.33885816642
49337,145165.81923085783,71273.58232085986
49338,142771.20497237865,74484.96149862043
49339,140750.70664416766,78407.66810885386
49340,139293.6184888586,81411.0285525425
49341,138551.03002945607,82451.58932197654
49342,139481.52100161585,80654.33429364715
49343,141508.5606598369,76490.75480520983
49344,143743.49996963245,72101.11440700953
49345,145645.611819876,67997.62442428671
49346,147023.0037921789,65622.16755102595
49347,148073.4087505229,65128.75065850976
49348,148453.56816145437,65819.50191661966
49349,148210.39203488594,67286.28968141763
49350,147279.12859974362,68329.1740928005
49351,145732.59362051607,68279.91970116389
49352,143058.38105262842,65659.87949903557
49353,138978.06119793604,60445.72542302458
49354,133260.572626473,52007.800767341076
49355,124966.07867851722,39119.55829483949
49356,112573.45076001415,20867.395869793698
49357,93990.16610862578,-3244.510034125633
49358,65820.66116007298,-34165.57538210059
49359,24243.999410706783,-68232.07978832186
49360,8234.286644542473,-98981.3474314499
49361,20989.363882578335,-90804.91079526869
49362,31578.12857483347,-82841.44857024238
49363,40367.158302087206,-75155.77312314665
49364,47234.65566518976,-68075.29485915863
49365,53331.42765890738,-60912.30096591166
49366,57327.06113629181,-54990.727924101186
49367,146911.01227273437,72519.69548116362
49368,144695.70993365895,75776.7201261854
