,sigma1_nocrev_clean,sigma2_nocrev_clean
63001,87518.90605486465,29724.036311909087
63002,85391.37686861605,29280.265790511967
63003,83079.58855874916,28798.77569909491
63004,81022.86224029721,28517.98138860812
63005,79158.34785512053,28472.176863000685
63006,77366.21338378705,28297.561663589044
63007,75837.36691014653,28294.74999825431
63008,74564.62611734454,28682.134323082806
63009,73428.61595897132,28883.432616080103
63010,72337.39486086852,28788.899777950875
63011,71502.15942758779,29490.59666764374
63012,70804.49174424258,30830.362174725997
63013,70221.55560937559,32828.87290156268
63014,69778.03468420649,35816.04880220922
63015,69780.99254519166,39302.339848534015
63016,70810.40264716971,42311.804638751426
63017,72898.30900751392,43454.605468240545
63018,75749.9721961983,42959.18312274123
63019,78845.36370072272,41488.24796383368
63020,81523.4531362376,39741.10387905565
63021,83316.33165331955,37952.35611807853
63022,84378.14180695853,36329.37605529584
63023,84500.37109715858,34939.377979360055
63024,83412.25797661363,33639.49768288738
63025,81054.29033311762,32326.394246448177
63026,77283.33926080723,30772.01636941078
63027,72272.38819233346,28566.242362689973
63028,65826.52538272165,25688.046846369645
63029,58082.968520108516,21769.958641731
63030,48790.44186142465,15451.137272528864
63031,37464.01816262571,2520.387534051588
63032,23319.55689580127,-14933.558592172554
63033,16399.91345968643,-22592.34475894748
63034,21554.634033899616,-17034.254166330145
63035,35362.11498821426,3304.79936399106
63036,45362.91428741391,21103.601621490667
63037,53457.763574989454,28003.446599838873
63038,60204.32308717535,31811.711097849067
63039,65277.220002643146,34526.201884593036
63040,68623.40663303965,36880.067313140346
63041,70923.48812800979,39118.7859573331
63042,72131.75732590459,40907.60177576833
63043,72535.41597131637,42342.77915151799
63044,72436.56083211182,43168.42867334229
63045,72374.2921428095,43124.553868615985
63046,72744.1928555605,42640.59595946328
63047,73365.23710590438,42910.17769157424
63048,74021.08954219098,44599.9592851825
63049,74736.86955146838,48025.779300082024
63050,75365.2347109025,52432.73011684853
63051,89193.14695228895,6733.7807818967485
63052,90637.1899289651,9291.927157773564
63053,91710.1730238072,11571.364736600262
63054,92338.66997592838,13545.747507876127
63055,92548.0812345042,15232.071578135394
63056,92273.31491412647,16375.283091227517
63057,91595.57584374232,16933.927350530743
63058,90677.44483961098,17220.8945916789
63059,89814.58796122299,17574.305902578373
63060,89018.02457976612,17786.401632874535
63061,88426.67850950289,18087.987702650236
63062,88439.92226112571,18962.265058851786
63063,88959.30991333564,20436.07037171675
63064,89796.1041538709,22347.7420815047
63065,90784.71086232548,24400.101893569845
63066,91579.96374378809,26329.58367093101
63067,91931.27938320061,27772.602661209603
63068,91748.35907923372,28834.892591696153
63069,91003.40094706841,29471.12173402301
63070,89721.42039982403,29708.096226113204
63071,87973.64560538784,29583.32628552008
63072,85678.20665880467,28926.677797293025
63073,83105.74668880775,28131.865133739466
63074,80515.00245443225,27417.494600903778
63075,78243.91661345781,27037.561278251487
63076,76310.29039521862,26919.37461681989
63077,74557.01260155797,26621.620652251302
63078,73214.86594944976,26687.775851282157
63079,72160.82337816311,27240.851681151446
63080,71198.37936327035,27453.55224330862
63081,70338.91378067397,27261.321611658946
63082,69853.54478965173,28071.69404141095
63083,69549.63109851786,29654.293436444328
63084,69418.74496312437,32080.569831352168
63085,69478.8040556654,35558.08030101379
63086,70065.70167420754,39489.76939302914
63087,71721.95584196941,42452.00885207322
63088,74331.22547404119,43572.21657704471
63089,77404.09901788487,43211.04913694827
63090,80513.15626255065,41996.75974962001
63091,82908.53564755581,40576.552308803155
63092,84283.69629148208,38943.049283058186
63093,84788.8982102034,37257.689695715075
63094,84178.90240668299,35645.112859541936
63095,82244.03359991018,34078.64993629281
63096,78940.85428647065,32468.47809048955
63097,74163.41483719152,30582.7028232534
63098,67905.37974130985,27720.087997169067
63099,60187.48310181914,23770.62152871899
63100,50917.48497751328,17642.342716190826
63101,38847.09667899995,4409.8496026859175
63102,21238.340038898365,-17738.05979837261
63103,9520.19391900292,-28768.364328126765
63104,9786.34315457239,-28341.570265263992
63105,22528.236188332572,-14713.408828980188
63106,39520.92146110839,10632.16174564551
63107,49570.10219743235,22329.323547654218
63108,57630.46882217373,27095.637909263856
63109,63972.48376075161,30818.31294207191
63110,68439.95202396707,33757.53725783888
63111,71302.64214462992,36345.26739553684
63112,73129.70420683894,38755.894758592476
63113,73966.47903215549,40650.59527491986
63114,74148.29083726797,42110.82319655525
63115,74051.69111713664,42836.59406736634
63116,74120.67873657877,42884.58631881906
63117,74653.94223587196,42886.12981245901
63118,75461.82814709262,43903.496986228085
63119,76215.31606064379,46203.5542539465
63120,76954.98437918117,50055.71175333284
63121,77533.57629428933,54535.3636967954
63122,89815.12136472174,6703.650196475493
63123,91183.66596086981,9074.254947895155
63124,92259.20369197748,11356.498126123799
63125,92927.51532930252,13451.09002227334
63126,93204.41105013675,15306.658896403438
63127,93053.80737088996,16751.482273373556
63128,92468.46149811268,17511.79873811447
63129,91651.0623711024,17977.484496222976
63130,90878.36819678635,18487.508487758314
63131,90127.04710874961,18808.08188383853
63132,89511.39598935645,19069.27476859933
63133,89432.83489836488,19837.193040089573
63134,89778.69683698054,21131.546688746545
63135,90408.13324200647,22879.341762462973
63136,91125.48689969632,24787.559240426875
63137,91515.89744996901,26374.385260301453
63138,91466.6886813246,27616.298961488123
63139,90845.46693319306,28448.563813095447
63140,89656.60562050751,28887.957237283917
63141,87922.52361049097,28849.534587041606
63142,85737.80382906095,28434.00261168688
63143,82995.66648939182,27409.450851204307
63144,80051.06269563307,26272.181620527957
63145,77196.3205496201,25352.957548552036
63146,74805.87903379378,24859.25207181862
63147,72847.18788054596,24604.710664478316
63148,71239.92920117753,24249.167768141902
63149,70170.20558808243,24464.34405228039
63150,69432.99602215391,25193.670270208568
63151,68715.03419006098,25468.86736673602
63152,68112.4188771616,25262.686540107046
63153,68039.31664117539,26373.372923421157
63154,68184.74569843708,28454.8871547459
63155,68485.35330857924,31431.684064413275
63156,68988.5852471306,35309.42458163691
63157,70122.93736819077,39571.938329022654
63158,72352.94531607992,42305.91446405681
63159,75333.60802826857,43139.568497984474
63160,78668.48894832011,42799.990790512835
63161,81638.08907453266,41881.93934821122
63162,83804.58929224013,40745.11979760468
63163,84830.58920728271,39443.02900164727
63164,84874.88577765923,38004.2009452769
63165,83682.3089741245,36490.017560517575
63166,81027.0007031144,34984.59270891782
63167,77085.20238648949,33529.76993157368
63168,71594.1153431613,31631.503986275166
63169,64733.41837678381,28606.035067011006
63170,56264.68476511451,23459.39921551498
63171,46459.95356998933,13234.589718201674
63172,32448.791600127013,-6878.7702398478195
63173,17948.114884391096,-23655.08418907465
63174,12627.355865022604,-27808.41528981227
63175,18777.90170928658,-20717.356086475647
63176,34819.744062066515,430.53172878398254
63177,46820.09970113014,17202.194293458713
63178,55540.093635326506,23483.04783034596
63179,62572.94185163941,27140.142761011015
63180,68062.16710835087,30659.4402081439
63181,71759.0793370051,33602.20224792079
63182,73986.3681716412,36170.64306115715
63183,75246.58119746296,38593.493741704486
63184,75633.27159675631,40485.735201650314
63185,75495.98191223852,41822.16492901474
63186,75223.04170493419,42462.27306813719
63187,75233.55226634264,42471.55369360182
63188,75757.13206253438,42752.21837747753
63189,76572.79228427961,44137.61693287235
63190,77310.24501848046,46823.42352152894
63191,77951.8885595857,50819.572429199856
63192,78411.4224564429,55262.78526959346
63193,78675.75396450757,59856.70600211949
63194,90194.8344049787,6370.732618111382
63195,91533.92047397527,8640.607906831108
63196,92661.05101161113,10992.945245279603
63197,93454.64769172676,13313.273024592505
63198,93896.97025096089,15415.036990824374
63199,93963.74104281775,17212.155816971426
63200,93611.35525546453,18326.824056313846
63201,93033.21770469657,19105.261162369832
63202,92480.3226511408,19938.983830958518
63203,91817.79154819276,20378.56588094119
63204,91243.49361864568,20701.197692955575
63205,91042.0487177681,21341.360125824525
63206,91123.5660358357,22392.93399611248
63207,91344.45031082671,23762.084927125463
63208,91560.34636166375,25247.139745325236
63209,91415.59425407826,26480.90961931031
63210,90783.92806919379,27322.383044433293
63211,89567.42767280342,27798.494478900495
63212,87811.78159089937,27874.311428649955
63213,85540.90580226714,27460.109819215046
63214,82871.66117702957,26667.690969458177
63215,79675.71859191163,25172.81792254419
63216,76337.58638732304,23566.08106828962
63217,73206.94128083817,22257.95293378161
63218,70681.85999818495,21617.56567306152
63219,68696.88197391966,21204.424201387425
63220,67209.2498414886,20782.418348333827
63221,66392.93261496481,21058.37978465163
63222,66036.50881710755,22076.31256270643
63223,65677.7726011558,22581.56016919083
63224,65490.3303427635,22633.259947073628
63225,65979.75507674039,24383.925505025065
63226,66720.79417648773,27246.726567441303
63227,67586.52580958787,30898.696364653417
63228,68712.27364927722,35453.15864727404
63229,70487.71973376191,39708.95982878009
63230,73280.7289042197,42046.281966347815
63231,76552.9624573013,42583.40123739932
63232,79837.71619797293,42218.300159584964
63233,82656.88416739914,41492.1864217157
63234,84474.1599354468,40639.087576532824
63235,85082.9378713513,39636.23323329954
63236,84658.06948043106,38462.58429858746
63237,82935.46676494059,37215.219211890784
63238,79775.38686599772,35949.32666290491
63239,75258.86912229774,34705.41449991849
63240,69381.42474165253,32893.830869070836
63241,62354.82171266898,29331.738776472375
63242,54287.54443401344,22034.182231531
63243,44861.05224856465,7355.740445628799
63244,33092.881364180656,-10208.109721110244
63245,25035.527770371627,-19301.694299789066
63246,25206.20298887853,-17318.033723884826
63247,34420.70569171572,-3970.579124030428
63248,45455.97223895184,13017.994698779217
63249,54193.05206389258,21357.713331477407
63250,61329.51670626017,25037.984530021877
63251,67204.45746599595,27857.34326605466
63252,71760.35586402897,30934.64450784837
63253,74632.57782724506,33669.15607023737
63254,76264.17146778193,36208.095156650335
63255,76961.84945348772,38495.0646712102
63256,76841.10141032422,40218.1212450797
63257,76329.17540684414,41423.85772773839
63258,75804.54512397898,41835.43042336321
63259,75639.38531201333,41698.581403891156
63260,76023.96183810243,42132.66659815327
63261,76695.69947224218,43711.92942758331
63262,77259.26123198766,46409.25750931796
63263,77674.08714912599,50512.916400378446
63264,77839.89663483344,54930.23736119636
63265,77837.62861401873,59350.13211232942
63266,91934.67976801092,8269.974224760728
63267,93119.80869025397,10723.007836984296
63268,94019.32998112112,13149.137616980093
63269,94687.94486926778,15624.254104920663
63270,94990.67296704961,17758.135419323393
63271,94905.940445963,19247.06616562287
63272,94609.19143061325,20401.0101205022
63273,94249.76054303403,21475.599052270016
63274,93698.88370027361,22089.207125912253
63275,93115.89827080048,22433.531377168532
63276,92733.6191948441,22916.034580270418
63277,92437.04256024788,23608.405432134627
63278,92159.61821582366,24576.26979392243
63279,91768.13175854499,25575.948630233484
63280,90962.82929540018,26292.813230086344
63281,89657.84662566,26677.6069587577
63282,87740.4748201197,26711.935987988898
63283,85352.66918027436,26331.12711873859
63284,82536.39744680442,25387.531954027527
63285,79311.63643717027,24004.513199632845
63286,75599.97831701863,21846.43363182572
63287,71759.32545167924,19438.858276250015
63288,68281.25031122954,17605.524716285978
63289,65486.64756866236,16664.556857311025
63290,63259.938508332256,15848.138046808963
63291,61721.96719796335,15180.17567501276
63292,61115.99371433057,15553.563670473814
63293,61099.50722657533,16912.434102989682
63294,61184.93264857654,17885.77259966288
63295,61606.24012936311,18743.13599905258
63296,62956.606264482405,21764.936569395002
63297,64566.08167765119,25981.087864958667
63298,66254.70518652836,30838.422102834043
63299,68238.0530561175,35959.70949430106
63300,70842.78686767703,39841.37376676556
63301,74302.82841519968,41568.595683770574
63302,77824.1420681922,41801.76633335471
63303,81057.5951803734,41446.32396563697
63304,83616.44516293975,40852.131479552336
63305,85047.55708046771,40260.537242994484
63306,85232.03009074813,39530.27085815781
63307,84397.94470344507,38748.72689733234
63308,82231.14116966477,37803.00341709457
63309,78692.21021727049,36873.72801516544
63310,73949.85085543088,35929.694315405766
63311,68160.4377112199,33885.424059654426
63312,61815.545464210765,29138.352679748496
63313,55045.08643096528,19522.874619241218
63314,47718.8406740745,6193.625633327389
63315,40696.283634213236,-4696.404665703787
63316,38027.39330391184,-7064.056308947944
63317,41119.884266060006,-167.59737632516408
63318,47673.11871633788,11759.543016274314
63319,54745.19695812627,20891.280091073917
63320,61399.56695195356,25243.00060621655
63321,67110.95603981527,27467.11593878682
63322,71769.98522348091,29476.005396487646
63323,75264.22064169409,31982.84636679539
63324,77203.75119353071,34276.135138518555
63325,78087.41092173537,36523.31711538037
63326,78118.41341239543,38536.56140330777
63327,77407.89343471116,39965.667113866206
63328,76431.69086605156,40843.19168591484
63329,75557.52747769929,40846.25891466324
63330,75140.3281728109,40290.50196304629
63331,75282.64704643354,40572.419580417496
63332,75739.0341323878,42073.40712754255
63333,76112.921963515,44816.9226483595
63334,76264.39967248817,48908.728950149874
63335,76103.85116814685,53291.2657506954
63336,75756.26149240353,57598.183463104404
63337,92424.04113712955,8035.391858660019
63338,93644.88022303593,10476.993109092895
63339,94735.70212269286,13191.202394549626
63340,95620.49407474644,15977.306283452286
63341,96175.94033910686,18476.058102908464
63342,96326.85318429965,20290.537446391114
63343,96247.12481021092,21720.504941256877
63344,96055.81643330105,23033.145918798262
63345,95518.64816589672,23683.739943731765
63346,94875.29465430067,24043.696555424445
63347,94227.47882507664,24302.15932194394
63348,93497.78332724808,24651.64268349699
63349,92657.38919385137,25136.333883798507
63350,91609.62928829348,25617.076392723684
63351,90097.04919012093,25792.118159697846
63352,88051.44893672071,25565.31732005159
63353,85497.24710032335,25112.940237579787
63354,82450.69975015683,24118.19436743572
63355,78945.17831115039,22363.826272279282
63356,75083.48234431307,20083.8592534264
63357,70730.7612804563,16945.2452780366
63358,66209.41175865465,13416.427728398576
63359,62067.166199557396,10554.496535382368
63360,58666.57192850734,8779.350564004922
63361,55903.90938582873,7254.151722497634
63362,54015.50648558937,6050.526724188832
63363,53461.34739664202,6404.115547420493
63364,53858.88573960308,8246.185719672823
63365,54648.64356659156,10325.675430194417
63366,56051.425678308995,12882.326525798588
63367,58690.486827044224,18234.511340007502
63368,61510.58471868138,24678.45157034892
63369,64207.1746105768,30967.070581293832
63370,67185.9519119413,36331.16885955908
63371,70912.21186007129,39632.326023299334
63372,75071.2782052677,40715.97951185002
63373,78822.67464398117,40690.173892439954
63374,82027.09873327955,40404.415437274554
63375,84380.36097146224,40091.412435006845
63376,85482.45343880389,39696.97684521433
63377,85348.03767205519,39291.578179193544
63378,84201.4591815924,38871.553148543535
63379,81801.60114810357,38311.96345522663
63380,78181.13464062288,37687.98594410466
63381,73674.31080373655,36793.980552822075
63382,68667.06164231287,34114.77669354236
63383,63688.638887523906,28107.115046167364
63384,58725.008554211185,19199.660061662427
63385,54335.26999635305,10657.745430658015
63386,51502.090048227896,6231.8676245683855
63387,51724.88023942712,8440.604386267401
63388,54524.714272561,15266.46657144195
63389,58853.41271690893,22382.10970914125
63390,63980.38028570198,27023.838255380422
63391,69014.87294254657,29493.800438363545
63392,73201.77510836527,30802.200598247433
63393,76527.7002073043,32021.955739761437
63394,78791.90609712614,33780.97507471539
63395,79646.97500259476,35441.42572893804
63396,79607.16688595987,37171.95862202918
63397,78793.18542144207,38724.085107029896
63398,77312.39481237027,39601.08359695129
63399,75715.65012007473,39969.379103051586
63400,74328.33616635657,39223.42424213975
63401,73539.79310832795,37892.33531313032
63402,73385.33679720311,37598.87997873378
63403,73657.63843234525,38926.15624981916
63404,73885.54430506189,41484.0424635291
63405,73902.95442300492,45571.40179761882
63406,73586.68393643481,49915.15261846828
63407,73155.36885155011,54134.12528620963
63408,72591.76515727937,57562.487223141026
63409,92526.52513988718,7468.499832218666
63410,93831.10244005368,10012.811841888135
63411,95040.88518938297,12885.999573409994
63412,96080.32650111908,15881.868964537163
63413,96812.97807021072,18638.547834795616
63414,97154.46782269907,20763.58253831239
63415,97224.53693974979,22360.129169527565
63416,97129.48287806433,23832.775458203912
63417,96626.71750589537,24620.422153559673
63418,95889.88243202794,24944.743017922417
63419,94992.04096709783,25030.01264540256
63420,93843.0170793575,25034.1436231517
63421,92522.1291735998,25160.192234959854
63422,90893.78960073221,25166.432889187512
63423,88749.89721867186,24854.000958691577
63424,86135.73649718676,24113.56763464889
63425,82985.49869915372,23062.363392082283
63426,79336.72592105891,21310.918567405468
63427,75173.5987638,18497.501030294105
63428,70635.88202384525,15046.024396148467
63429,65380.11078217689,10313.875523932576
63430,59686.89540718199,4988.83541796622
63431,54291.41598005412,291.76566217649815
63432,49563.65018864611,-3124.3366924284564
63433,45183.63474598822,-6593.450775995294
63434,41988.8030773938,-9267.796347375835
63435,41109.72003830285,-9331.349373693905
63436,42271.137853391236,-6636.5430105024025
63437,44626.6168353309,-2380.142524891984
63438,48200.623717482886,3754.7720140687343
63439,53409.5647352418,13827.467786819947
63440,57864.38578469155,23553.94362649973
63441,61879.34206243226,31672.01949068572
63442,66149.38396528237,36771.1105350415
63443,71061.76662666924,39042.0277212536
63444,75767.72896161667,39471.70485311807
63445,79665.02380031654,39422.07714498766
63446,82786.59595173798,39222.2908356854
63447,84909.53638746873,39110.82538909056
63448,85716.88413308891,38998.79310773242
63449,85348.59739723078,38929.05919228295
63450,84021.13544495343,38834.46307873082
63451,81615.32383237577,38680.683989470155
63452,78243.22701995831,38246.14642058249
63453,74440.13382131833,37241.818631528295
63454,70694.30724554279,33945.773706227665
63455,67292.68872719775,28088.763632020215
63456,64307.30554326913,21816.31361317312
63457,62338.16889716507,17596.20826052362
63458,61727.25077327502,16905.469770820062
63459,62818.81316624876,20279.57884425553
63460,65177.33816208294,25176.01113258207
63461,68530.32289458628,29357.84906306648
63462,72430.52454857099,32150.109356069574
63463,76029.95754666411,33608.40743305074
63464,78958.21419015201,34331.12274636225
63465,81040.87388828276,34992.96276661735
63466,82095.32672930515,36095.92607157785
63467,81850.79428877874,37128.60313184542
63468,80833.79889298783,38188.267998437055
63469,79079.45877725018,39025.38315730875
63470,76745.51658582881,39093.27131503342
63471,74399.26821243178,38436.17462302779
63472,72415.91527725908,36425.609859526216
63473,71061.11551271363,33598.23481884795
63474,70519.87688242481,32405.628113384817
63475,70598.96391717692,33220.16901173002
63476,70779.58570833388,35537.92873444074
63477,70914.22201829428,39577.30224697068
63478,70776.8869539612,44161.586088782424
63479,70626.61464767809,48487.35766401632
63480,70631.99330692974,51696.1791487802
63481,93585.84471696409,9218.489029122662
63482,94765.91154540068,12044.690461633792
63483,95883.41531411328,15172.480792171853
63484,96728.93091090082,18112.65619105684
63485,97202.10915744936,20421.55387349205
63486,97403.6715836171,22237.634043495033
63487,97395.90302356653,23845.08696922793
63488,96929.14750677766,24772.796484169594
63489,96159.72350483091,25111.203065307025
63490,95078.5913609611,25083.36003254536
63491,93614.44380823837,24862.886953564775
63492,91911.51322744775,24700.99276080531
63493,89837.9301434944,24341.031845306778
63494,87211.8699220953,23511.27211345912
63495,84047.12243220855,22236.650251761603
63496,80342.36763183337,20461.87537174593
63497,76083.68293857627,17679.03654708466
63498,71175.05981939398,13402.889935714353
63499,65714.05091190225,8208.754204055927
63500,59185.61194572872,1435.9401930471286
63501,51695.61955543658,-6365.044586689917
63502,44012.27434185862,-13620.660585230919
63503,36719.93516428129,-19564.71129650779
63504,29570.90276858861,-25204.967633371023
63505,24373.17544122929,-29016.73511647864
63506,22869.348516653572,-29390.765067355565
63507,24823.64618404675,-26194.672880191272
63508,29551.835111522716,-19774.43199638797
63509,37787.1763603961,-8166.022749305634
63510,47581.96760427776,9201.985144765964
63511,54521.41792737478,24231.20584024094
63512,60034.27033244347,33179.12949469447
63513,65833.4175584994,36832.25443573027
63514,71686.66057572418,37991.65288398121
63515,76622.9684931744,38099.04583369063
63516,80414.35643288904,37976.44179464324
63517,83306.90384250137,37870.27101959315
63518,85090.14387518237,37825.14945108114
63519,85554.56714497617,37891.37500030265
63520,84937.03183142381,38006.00278486048
63521,83480.09132170137,38235.90535675465
63522,81195.50264207748,38300.83909415439
63523,78296.2953989789,37988.75498869052
63524,75401.80417759353,36847.97888992028
63525,72890.2732747666,33487.60603373122
63526,70894.41556128685,28712.35511098113
63527,69563.66055101882,24977.289383864078
63528,69200.2893651432,23541.03281763205
63529,69761.05294872045,24576.096733551138
63530,71242.63015891126,27847.430884049332
63531,73465.86567991678,31402.45993606822
63532,76276.23820467285,34190.9811329518
63533,79281.18151661429,36100.23762210006
63534,81837.25325292647,37062.45705522147
63535,83716.30848919321,37492.42547970403
63536,84733.02890915713,37826.9409707873
63537,84720.3608121908,38419.66788075498
63538,83493.6529565446,38883.46842695015
63539,81555.70230021153,39259.117418228176
63540,78923.56989425428,39130.82689290399
63541,75789.88606950591,38044.36150109532
63542,72715.4646319801,35811.15177329045
63543,70039.42570507564,31630.253166950504
63544,67876.65121098558,26520.516140362663
63545,66686.54248472302,23783.325298564003
63546,66461.94034862133,23826.006822061532
63547,66732.64987550236,25970.749886322323
63548,67269.69742121208,30297.75177301148
63549,67733.42928066244,35604.755068269595
63550,68247.63639176762,40807.767496878616
63551,68889.06933009332,44469.055350137714
63552,69605.23171899974,46329.88759953514
63553,93047.28012622775,8268.795078159063
63554,94087.52419492687,10972.796203623635
63555,95121.39719014289,14017.708788763135
63556,96005.41313582295,17026.510132021096
63557,96564.35854547372,19460.664223984575
63558,96911.99192337101,21486.52580299299
63559,97044.74946746093,23261.02662202024
63560,96722.64083432492,24345.37268318137
63561,96030.07534413037,24872.196885647994
63562,94867.58900275378,24800.724274900094
63563,93237.72588591966,24493.369259133295
63564,91279.68632784284,24129.87485131016
63565,88855.91345109914,23385.421418082
63566,85861.34726551601,22144.406117986597
63567,82204.22331861818,20163.389398925847
63568,77972.1539452795,17468.271378027977
63569,73044.74314882545,13320.290352055425
63570,67270.05109667046,7278.656325171352
63571,60627.28709357888,44.87008420655911
63572,52397.02229814281,-9021.914559349378
63573,42826.65377292692,-18835.28768736495
63574,33048.85629585926,-27509.74151611037
63575,23788.84707774911,-34347.71954938314
63576,15156.707980603825,-39976.53682498711
63577,9268.599927762087,-43196.91780130788
63578,7385.9023024784,-43246.069462516345
63579,9199.022682467721,-40058.33887905391
63580,15106.944984505293,-32946.169356108985
63581,27624.607716537896,-17827.228722842025
63582,43919.909460976996,9345.03100581912
63583,52534.022563464605,27933.09817775661
63584,59593.24261225623,34734.50440126733
63585,66690.67205022219,36499.42827928478
63586,72850.39951045084,36817.063843800526
63587,77603.76924886671,36774.17101959852
63588,81086.58536463688,36637.403841128515
63589,83600.45199001806,36472.34390544666
63590,84919.83239993782,36397.57203247189
63591,85027.60339948612,36529.75612983464
63592,84147.15132894448,36646.92093221579
63593,82665.65574771381,36997.04380070235
63594,80518.0770583365,37248.64575830051
63595,78172.3774134267,36928.9434040558
63596,76159.62034574962,35874.71520329254
63597,74699.97180146445,33020.779383549925
63598,73852.87782777294,29659.119058721215
63599,73743.00751501416,27877.708460394682
63600,74390.899008193,27991.426920412436
63601,75641.978699134,29657.954084438396
63602,77439.17834701647,32662.310729509405
63603,79629.19677577897,35400.94348940153
63604,82086.70524300239,37458.40404896745
63605,84467.76699007305,38852.464646597975
63606,86268.26202010256,39628.66678414647
63607,87363.12813023296,39954.05212273249
63608,87567.73113506465,40192.591590457094
63609,86648.5771991532,40485.92548023706
63610,84652.25267648019,40473.48230791433
63611,81941.9205019302,40123.69166455823
63612,78591.01924538282,38762.18527729764
63613,74823.71396254002,35867.10255910504
63614,71070.4009165319,31262.3733117467
63615,67380.62344727559,23976.873339215046
63616,63784.53862972172,15921.731690434204
63617,61361.70707668718,11260.743126816738
63618,60601.74439714789,10504.316574536017
63619,61007.69320984388,12604.221605999373
63620,62343.0951587212,17863.35706406521
63621,63860.82264233004,24624.880650174102
63622,65332.742529028896,31407.850246476544
63623,66835.51536537678,36881.699499866285
63624,68208.126842513,40151.30053775625
63625,92108.71941152787,7062.78511620246
63626,92792.19425196713,9381.559919461462
63627,93602.68082905408,12198.209822534802
63628,94392.22018038714,15115.330787814957
63629,94966.97149009831,17596.376643685617
63630,95451.5405628136,19847.80613082667
63631,95737.05321115864,21771.236573191534
63632,95615.17625864754,23129.205683995722
63633,95064.81481082094,23780.530122447155
63634,93978.68090367722,23847.731523436698
63635,92324.67639476771,23530.187100599396
63636,90274.50853489261,23071.959322207033
63637,87686.12319689873,22092.034946345193
63638,84449.77483706694,20364.752824808973
63639,80461.03513288684,17653.558253045943
63640,75801.26993490418,13928.246832105368
63641,70248.26986759031,8243.513925239793
63642,63612.60357192217,468.54255919251955
63643,55864.727410220046,-8402.549882229174
63644,46235.677550206005,-18794.53510191186
63645,35740.796135207216,-28842.869778831126
63646,25529.834854825578,-37026.72884661019
63647,16098.423996254409,-43151.32338562198
63648,7668.851866030851,-47756.67039205409
63649,2077.495248713043,-49869.911530888836
63650,137.11818984384809,-49187.79119535496
63651,1853.9912128122269,-45329.5845000417
63652,8352.785593493973,-37120.57675282286
63653,24914.1455042089,-17399.298084354232
63654,44027.21537290393,17880.092640785108
63655,53269.4153668861,32228.96690257056
63656,61784.61964857284,35328.65141411539
63657,69010.9844753558,35918.68744123212
63658,74842.38921732748,36010.996838985244
63659,78993.74298628914,35922.361941182884
63660,81942.4251188777,35715.33220898956
63661,83850.07857147299,35388.85310280301
63662,84667.18798041987,35201.63141780798
63663,84318.12909034925,35128.70114958528
63664,83220.37317736122,35200.16351263628
63665,81722.67859517981,35575.91284434825
63666,79865.09202722317,35829.96762390526
63667,78073.36810827223,35668.01934163429
63668,76868.33001917465,34884.514827362975
63669,76269.63890843056,32773.33687796234
63670,76302.89597087786,30633.82089703131
63671,77069.60018631996,30226.59309886396
63672,78377.02606830216,31178.00091853257
63673,80036.05302242568,33034.42760756311
63674,81967.67220465446,35588.84484678277
63675,84028.14826252441,37706.79637772264
63676,86137.48249648242,39328.12183125432
63677,87991.34744028543,40491.90465618512
63678,89202.82620774882,41159.97241624109
63679,89662.04606953221,41498.62303899265
63680,89165.87245652336,41680.660491068615
63681,87570.96213270497,41774.663566341915
63682,84865.97540990409,41328.40613287491
63683,81534.44012701057,40033.79206535291
63684,77666.19833948115,36986.35152896105
63685,73403.98441544986,31532.771626165642
63686,68810.92154624317,23572.917646454967
63687,63469.83782449302,12665.02033734039
63688,57700.21811297911,1881.0066110731022
63689,53688.203785821126,-4147.698286924497
63690,52235.64767689082,-5403.175441446019
63691,52856.27741159986,-3026.7434808494727
63692,55289.8283574205,3203.6881158739234
63693,58584.633875491054,12269.334726839825
63694,61697.8418989522,22037.606717082843
63695,64362.9468132632,30200.492412916094
63696,66505.05758740232,35615.68399489277
63697,90973.68487311443,7337.9381693300675
63698,91412.29028572311,9703.996115785609
63699,92014.41974038197,12416.34746871882
63700,92516.90936265013,14840.02465740181
63701,93019.90078626653,17101.360428709115
63702,93445.38442082745,19245.77610687024
63703,93499.10391732582,20807.444188786518
63704,93121.75825406503,21739.805713270514
63705,92090.06767244765,21889.356593233686
63706,90518.46537887132,21647.725562862717
63707,88469.2788561476,21147.30160889741
63708,85726.8794563183,19846.1897604927
63709,82380.66975364699,17599.240625933424
63710,78154.45759179305,14036.588049682832
63711,73157.06484115984,9172.186551891009
63712,67098.49128778439,2124.8655191539438
63713,59708.43405212569,-6948.563977958394
63714,51498.54857900193,-16305.055575672304
63715,41780.174858002836,-26261.172155662778
63716,31849.434921072607,-35084.879244679716
63717,22680.66888723675,-41775.43125218767
63718,14369.029709480017,-46502.73329837499
63719,7231.304376250795,-49671.41049964893
63720,2659.6230820769524,-50436.78451781609
63721,1625.7018521216232,-48207.78465466697
63722,4871.767221839153,-42057.82519511791
63723,15958.750673646065,-28205.28487931643
63724,38156.21323732035,5649.323743196486
63725,49597.103532687295,29341.022614996036
63726,59138.1388204269,34203.258089578696
63727,66985.51444293697,35879.841262702525
63728,73163.76816000808,36304.475420873976
63729,77954.61680690684,36397.81458881467
63730,81290.64544066516,36198.332204382044
63731,83413.23508804844,35796.45750980757
