Fracture,Stress
79,88.02384922
85,92.15083012
114,105.0160267
84,89.36043527
76,89.52830773
70,89.93718294
65,90.52764818
60,91.07618831
57,91.20627584
51,90.52397789
49,88.84915973
50,86.01106897
48,82.18311137
36,77.92773208
138,73.53522775
25,69.43226944
72,65.92050997
154,63.08245418
150,60.84311171
50,59.08139991
42,57.68723336
48,56.5849045
52,55.67260829
55,54.92906729
50,54.38687475
48,53.96305498
47,53.69877344
46,53.5237815
47,53.47843324
30,53.70080601
16,54.57041052
7,56.66920895
171,60.3287484
151,65.1487741
141,69.91599075
133,73.68405377
79,76.39453099
95,81.13693786
120,104.2813665
76,86.15659908
74,86.20552738
72,86.58707599
65,87.30291092
61,88.21190349
57,88.98602567
49,89.22151812
48,88.54546188
48,86.69379252
42,83.64254968
41,79.6467744
39,75.13061942
151,70.63847391
139,66.65707786
155,63.45660323
148,60.93269906
59,58.89693486
52,57.26491302
51,55.91604358
55,54.74724452
53,53.71123169
53,52.8085362
51,52.02098336
128,51.29585018
43,50.42869365
40,49.53317339
32,48.71365835
15,48.22059563
4,48.51725741
175,50.12934306
153,53.7610506
137,58.85869079
40,65.33789397
145,119.0804079
122,122.7995436
72,83.11621577
72,82.94003366
66,83.12040091
66,83.70879712
61,84.64858916
58,85.72686192
54,86.60402813
51,86.90467695
48,86.20795963
39,84.28950867
34,81.1180551
170,76.92753586
174,72.29633229
153,67.94959074
154,64.29687518
148,61.3615193
145,58.97111707
156,57.01385512
56,55.36840799
53,53.90495187
42,47.53733492
38,45.96135103
30,44.292314
18,42.71458718
10,41.46376123
167,40.74522213
150,40.84691015
61,42.79590776
131,118.4928789
128,120.0590305
56,124.292442
61,135.7667085
132,0.941276465
83,3.159604259
146,90.50885929
101,87.53761565
72,80.33328201
69,79.90315391
66,79.75551328
63,80.04259202
60,80.79141255
59,81.78062437
53,82.97477356
50,83.93395582
43,84.38345134
38,83.828606
38,81.95603578
23,78.6072555
6,74.33176304
157,69.76107477
156,65.65017152
146,62.20747301
139,59.30263226
168,56.91917519
153,54.89317189
64,53.066821
67,51.3586614
29,40.36276285
89,38.08358782
5,35.93484122
148,118.0631398
125,118.372733
56,119.8457277
57,124.1192803
118,136.0790225
62,159.8190384
82,174.319064
87,179.220212
86,0.891312544
132,94.06983756
128,89.80454954
65,86.41597878
139,83.80333846
147,77.8611784
69,77.11636806
66,76.66526408
62,76.57790755
61,76.88720308
60,77.59381501
60,78.62699868
55,79.92641718
48,81.2300444
40,82.06463338
34,81.78248737
19,80.00905236
2,76.64438052
157,72.30292747
152,67.83734833
147,63.70174225
143,60.13664868
167,57.12027872
139,54.54079685
130,52.23220146
64,50.10097653
66,117.7075404
65,117.2114667
64,117.0556929
55,117.9329108
54,121.4604281
56,133.7353942
50,161.2084551
96,174.9056794
76,178.41178
88,179.1148061
106,99.61457463
117,94.16499758
130,89.45229683
131,85.63184979
68,82.67402249
152,80.34845973
67,74.74381204
65,73.98952632
62,73.52934932
59,73.41104508
59,73.6766255
51,74.33644621
52,75.56429053
50,77.23471623
42,79.03580788
39,80.44109578
35,80.59018913
36,79.02781266
160,75.77481371
150,71.40224412
143,66.63361541
143,61.98195956
132,57.79678175
138,54.33532915
130,51.30906884
127,48.58491389
105,46.15706333
141,43.78021264
67,116.1347602
62,114.8849359
59,113.7363799
57,113.0389788
54,113.8682164
50,122.3635341
62,165.2865876
86,177.6518506
84,178.6373178
83,177.7934523
108,94.54001243
115,89.3882289
72,85.14304999
58,81.82883974
56,79.21713811
137,77.12001423
69,72.70292319
64,71.70172944
62,70.89931878
59,70.40192927
55,70.23760793
52,70.45194557
47,71.2465702
51,72.88867856
44,75.14558468
42,77.81724392
38,80.0219807
13,80.92744718
148,80.16636592
145,77.32846859
140,72.54222928
131,66.36145166
139,60.05036359
133,54.70670211
122,50.32368346
141,46.6978455
11,43.69365704
111,40.92389654
155,38.32151905
91,35.63992246
17,32.959167
64,112.9367023
64,110.3730066
61,107.2926479
60,103.4899297
50,98.49303589
56,89.94328283
58,40.89418069
81,7.985232533
82,1.223069993
85,177.3108345
107,94.94477544
64,89.49263572
72,84.84051238
71,81.22045906
78,78.33496642
100,76.01277337
80,74.09133855
62,69.76540301
62,68.7188155
59,67.91047632
56,67.38660326
50,67.18870044
48,67.53381158
51,68.77993294
39,70.91635564
49,74.10104619
42,77.80602301
145,81.46452209
155,84.38789589
142,85.64128658
124,84.14063931
130,78.53968652
158,68.49109194
131,57.84108869
132,49.77221885
122,44.39196453
107,40.5115864
90,37.42367012
96,34.82081391
95,32.12084835
11,29.71863466
9,111.2533476
64,107.4457508
63,102.7582249
60,96.92761345
58,89.89318823
55,81.88210477
54,72.77106187
59,60.74245699
55,38.96096463
78,12.18593736
87,179.1879961
127,95.18470583
137,89.57340519
64,84.70696936
60,80.75595776
62,77.63658889
95,75.12928617
79,73.0352423
81,71.22813198
85,69.63523129
165,66.95403709
60,65.92213537
58,65.10301644
53,64.6302703
50,64.56117788
41,65.34886889
41,67.05561996
39,69.99482238
49,74.15393299
49,79.68347922
52,86.39711612
142,93.144882
143,98.84339467
145,101.5538168
113,100.9343419
132,87.48959505
124,52.33865796
100,39.32383034
160,34.56185801
85,31.79706596
84,29.72700138
80,27.68436922
6,25.89895604
179,104.9386558
74,98.932405
63,92.0539587
62,84.82573971
58,78.04439928
53,72.26708446
51,67.32723518
50,62.44893933
52,55.4722765
85,39.70727219
89,9.35308848
74,95.28143612
67,89.62950414
67,84.60897103
69,80.49364167
65,77.18749211
59,74.50999414
89,72.27593036
90,70.34023928
89,68.61599362
88,67.05670751
165,64.40896717
101,63.44873217
57,62.71439521
51,62.42109357
52,62.80800792
51,64.07489028
42,66.43230581
38,70.10285627
50,75.78478415
54,84.50589881
150,95.82016214
57,106.7620582
141,115.15989
48,121.0834698
132,125.9016377
121,132.6165951
117,156.1977283
3,9.348932265
146,18.37971633
82,20.78765312
84,21.06874206
109,20.84445243
90,121.8470433
143,118.0430466
119,95.60776646
118,88.1585357
65,81.20380441
60,75.50752142
56,70.87433534
54,67.55445769
51,65.05281322
50,62.88018957
49,60.38904509
54,55.76493254
99,41.24745233
82,165.8144476
68,89.45873254
129,84.40463994
50,80.24467752
56,76.87103112
82,74.12489724
83,71.82391618
88,69.82995321
88,68.03819009
87,66.3966057
164,63.51586099
103,61.11652524
50,61.25500382
39,62.11826512
38,63.87136559
46,66.67175616
51,71.22920143
53,79.08488679
58,91.61788837
56,106.1822867
52,117.4768145
48,124.7042043
40,129.4845545
119,133.6782711
12,139.5286135
169,149.1764439
153,165.4953802
145,1.098357038
91,9.452847031
112,13.14698242
98,14.99318645
2,136.6716965
99,136.3841246
104,135.7232544
110,134.5458035
100,132.792189
99,130.3877353
145,127.2915758
151,123.5687405
143,119.1381028
145,113.8747724
156,107.7079674
140,100.5209946
26,84.94915351
67,78.36256882
62,73.21112858
60,69.42121918
56,66.7267468
57,64.89601461
51,63.63625271
50,62.67726538
50,61.70289549
52,60.04935643
58,56.59446371
76,168.1639443
131,88.81596593
68,83.89139571
33,79.807073
58,76.48060302
76,73.76535483
82,71.46913575
85,69.49810571
89,67.70419349
86,66.02881715
180,64.43210214
167,62.98307207
63,61.79036671
166,60.85582539
121,60.26432123
101,60.82281789
49,62.06553496
69,64.06180586
49,67.26553978
163,72.88450405
57,82.99496765
54,98.20961478
51,113.3131897
33,128.430304
20,132.1203683
11,135.5524079
154,139.8795334
152,146.223571
148,156.5613395
105,168.8369045
112,179.7769567
110,6.612922589
111,9.277085809
131,9.943360111
130,9.389024121
151,6.655471623
30,175.9041653
73,134.3803051
87,134.5291347
95,134.4332315
98,133.9701985
107,132.904042
108,131.2073687
151,128.6601606
139,125.0848389
156,120.4040995
144,114.419021
149,107.0114633
56,98.58223294
141,89.93249597
166,76.02278925
112,71.41856353
64,68.0770656
60,65.73565889
56,64.14611126
54,63.14616879
52,62.5436418
51,62.13392077
50,61.72005015
53,60.96995374
53,59.49225109
90,28.44159692
58,87.60553971
63,82.92271676
57,79.05271021
32,75.9134216
71,73.34374999
80,71.18357421
86,69.28204067
86,67.54117697
83,65.86882426
64,62.69687499
63,61.41046921
180,60.41170768
41,59.76633789
162,67.93290729
59,74.44513199
54,85.60390349
52,102.1456364
42,116.3605671
32,124.6297943
18,129.1525073
179,132.3700501
164,135.1704642
147,138.3807585
148,143.0941498
92,150.4410467
90,160.2464968
105,171.0287617
123,177.8885222
126,0.462616542
125,179.9099258
139,172.8479465
152,145.1802254
138,126.6879477
110,131.1999335
94,131.6912758
140,131.9563272
101,131.926247
108,131.4733535
111,130.4434818
119,128.643711
128,125.7508614
131,121.3937242
157,115.2976149
58,107.1636093
42,97.50442775
50,88.06582098
58,80.20881526
148,74.31220167
147,70.07234178
2,67.02913026
63,64.86947807
61,63.39284488
58,62.46555355
54,61.88658203
51,61.59305024
50,61.40937651
50,61.15558951
55,60.55826846
80,59.3776991
74,50.41793506
61,85.71834365
63,81.36005478
67,77.8454072
72,75.0342068
79,72.76444701
81,70.83988371
84,69.12098107
84,67.50403298
82,65.87825047
74,62.60548247
57,61.22730529
42,60.15944414
39,59.44979929
42,59.14865785
39,59.25561682
148,64.78658039
146,68.70817075
55,75.53289062
52,87.16598835
42,104.0745242
28,117.806916
18,125.1955327
4,129.5323722
160,132.3397626
157,134.7665467
148,137.6549121
105,141.3513718
93,146.3339914
107,153.1758353
106,159.9406811
132,162.0319244
131,157.5851309
130,140.0030379
148,122.6656294
137,117.6126806
122,128.2196805
114,128.7474904
126,129.0074408
130,128.9467199
100,128.4090112
107,127.2233483
131,125.135396
104,121.6738428
134,116.3282003
51,108.6908545
65,98.8127063
48,88.47569711
39,79.97366822
58,73.83216584
65,69.53525201
61,66.52170517
63,64.37314563
60,62.87388715
59,61.87941148
56,61.27930095
54,60.9477493
52,60.79238518
51,60.63569227
51,60.34468397
53,59.66453866
72,58.36657812
100,51.6179969
117,40.38485573
54,79.16704221
20,76.12101838
48,73.79050574
71,71.94462934
84,70.37787332
83,68.94136743
83,67.52658386
82,65.99457743
74,62.62610785
157,61.14668334
51,59.9941504
46,59.20471321
37,58.79480872
50,58.74667993
53,59.09896067
164,59.81859197
146,65.31132682
55,69.32209883
53,76.21436409
44,88.62376632
31,106.634523
12,119.7260567
177,126.5594634
144,130.3504994
149,132.8895028
145,135.2433944
105,137.5422704
108,139.8921976
111,142.5642408
122,144.7258186
125,143.3875068
137,135.553608
128,123.0532866
146,115.1146885
141,112.7637876
136,113.0092588
89,124.3821989
99,125.2409391
138,125.7232611
127,125.9441204
125,125.7900176
101,125.1047355
114,123.6849263
128,121.2307972
125,117.242485
119,111.133247
49,102.6817554
47,92.4924411
49,82.78725352
58,75.42462629
62,70.33275825
63,66.83992027
65,64.39895584
64,62.67383243
64,61.49767199
60,60.74858226
57,60.31227877
53,60.0736228
51,59.92262827
49,59.70767013
50,59.29213988
52,58.42115417
52,56.89732291
96,50.41933646
95,43.55283817
27,76.30495838
54,73.83305009
55,72.08721071
73,70.79847859
83,69.72374933
82,68.66211228
83,67.48466066
80,62.58911687
47,60.96410981
37,59.69365264
42,58.79991861
40,58.05991744
52,58.26133872
52,58.82464445
52,65.78856548
52,69.81028123
38,77.35613931
24,92.74794121
16,112.0962817
176,123.4505098
143,128.9653144
142,132.2349294
150,134.7561276
154,136.5966623
118,137.7395376
118,138.3851762
122,137.912383
121,134.4796398
133,126.4659023
144,117.0827587
142,111.3934221
139,109.5069356
138,109.7987172
145,120.1286923
86,121.3366092
92,122.2459018
124,122.8003481
122,122.9942836
91,122.7632528
103,121.9430848
114,120.3393918
120,117.6746339
130,113.4740331
136,107.3002162
133,99.0932653
44,89.55337438
131,80.54797176
60,73.66548406
58,68.89135994
58,65.54104787
60,63.22539191
63,61.60514736
67,60.52041322
61,59.85331932
57,59.46816505
55,59.22187261
50,58.07830429
49,56.99271876
53,55.23708913
37,48.79140135
32,43.42178544
32,72.86651451
66,70.98020427
61,69.87771152
75,69.21113143
88,68.69217057
82,68.06299467
75,62.28554665
48,60.4754275
43,59.05284779
42,58.03732565
43,57.38895775
50,57.07225749
49,57.19834014
58,57.74353635
177,58.6325865
145,66.69663336
48,71.82509138
25,82.71054476
14,102.9001895
165,119.968743
141,128.0673768
142,132.433304
146,135.3929093
138,137.1878831
127,135.3669708
126,130.6973378
132,122.4714987
132,113.9727409
134,108.8142685
141,106.9426969
139,107.0355732
121,108.046239
107,117.1979578
88,118.4824585
101,119.5207887
118,120.0735573
125,120.2890043
97,120.0439644
102,119.2321852
122,117.5366586
140,114.9119657
137,110.9445321
137,105.3505704
133,98.1066911
131,89.62122427
127,81.1578945
60,74.24262837
52,69.14401806
61,65.52721281
64,62.97253353
62,61.18792028
64,60.00525788
125,58.52297161
38,56.94045051
145,55.67016156
52,53.75649468
34,42.85617273
38,37.58674853
42,68.99010475
28,67.62984267
21,67.1161238
55,67.05007451
84,67.07016737
23,66.86910071
160,63.47490668
51,61.41815704
41,59.4308704
42,57.86475801
41,56.76271204
38,56.02756389
41,55.68072175
39,55.83593246
55,56.48426367
174,57.46435224
166,69.13327615
21,77.63487793
176,96.14412732
156,117.913512
138,128.7090578
142,134.1609331
2,137.6069059
145,139.7978659
29,138.6783741
162,135.8961444
138,120.9081304
137,111.965234
139,106.6798545
134,104.5841811
132,104.4479332
124,105.1812319
101,114.3768654
81,115.7897463
84,116.9036044
125,117.6288826
93,117.9937162
97,117.7972879
107,117.0338055
119,115.5481525
116,113.2445156
140,109.8129081
124,105.1367039
133,99.15695452
128,91.8956591
129,83.98123179
124,76.74542251
60,70.91993782
127,66.54419755
130,63.38433896
132,61.15117338
157,59.68129537
151,57.26226545
149,56.62521012
26,55.66966117
161,54.25384788
36,46.06571172
37,42.04178167
29,37.69776228
24,64.22708768
33,64.09671752
47,64.49447735
56,64.9490813
49,62.12438293
46,59.99158612
40,57.86789253
39,55.1145916
43,54.38121868
41,54.11858259
37,54.37904139
58,55.22053181
63,56.45635424
142,68.37739159
10,75.76814313
172,92.69152171
151,116.7425993
138,129.693888
138,136.0489191
148,139.9025555
162,141.9459688
164,142.2323528
161,140.8122432
168,137.4565242
141,109.9364938
138,104.3229957
144,101.7514331
129,102.2722426
96,111.6478127
82,113.2694264
80,114.6020804
76,115.5438081
86,116.0769153
95,116.1481548
113,115.639797
125,114.474273
131,112.6221026
137,109.9533478
138,106.3600746
131,101.7651624
128,95.97125441
131,88.99481224
123,81.51441379
129,74.75296982
128,69.03827043
131,64.79967192
146,61.73354866
146,59.6749366
121,58.38782642
154,55.50400628
168,52.89538567
94,50.86676304
43,44.91550834
33,41.27426886
38,37.51478591
32,61.0234529
38,61.15901434
47,61.81935462
3,61.81133003
52,60.17356866
48,58.02482381
43,55.89952769
42,54.31995267
38,53.2263247
39,52.61542151
39,52.4627996
43,53.00891603
61,54.1058602
63,55.65527145
147,75.65581917
140,115.3881217
137,130.20526
142,137.4936926
152,141.7901252
158,144.078573
156,144.4822359
3,143.105382
173,139.4405402
91,109.0064847
82,110.9225243
79,112.5870596
81,113.9087784
87,114.7446726
88,115.1634981
121,115.0227834
115,114.2900497
137,112.9842611
138,111.0797132
133,105.2178497
131,100.9941975
128,95.49542749
116,88.75886641
127,81.19736698
127,73.82480607
129,67.67664014
104,63.15350271
99,60.11241255
99,58.20070426
162,49.51462267
37,43.88788464
33,40.56535108
29,37.20932262
42,58.45918248
36,58.59428001
42,59.31595522
51,59.42125055
112,57.83764385
41,55.7448891
42,53.69412962
40,52.20157493
39,51.26914823
40,50.80488186
39,50.88998486
46,51.69691042
52,53.14970199
139,113.5309894
137,130.2781738
140,138.7573913
152,143.7102609
159,146.4300809
16,147.1786955
10,145.9894447
173,142.5694126
84,106.3991872
81,108.6507989
76,110.7609616
72,112.5051136
75,113.8597714
102,114.7050606
105,115.0148378
139,114.7409037
132,113.9806728
138,112.7485383
134,111.0324333
131,108.8408832
127,105.9400975
123,102.2115838
125,97.11271452
124,90.22587075
124,81.67345063
136,73.00097937
99,66.03920082
104,61.32407893
100,58.42756777
101,56.66035673
117,48.44347602
35,43.16163378
31,40.12050555
33,37.08980972
29,34.19388939
41,56.51294749
48,56.99086508
48,57.58448909
162,57.6714103
40,56.8443904
48,55.36179713
44,53.45536475
44,51.57446701
41,50.27145215
42,49.56172354
40,49.26728759
40,49.59856803
41,50.6935304
137,110.6974475
137,129.5021001
139,139.7082289
155,145.5099068
166,148.7554203
17,149.937736
2,149.3196505
171,146.4189526
84,103.4991933
83,106.2706302
75,108.9869441
73,111.2731835
76,113.1828238
92,114.591082
132,115.3869973
138,115.5900693
139,115.3068063
137,114.5954493
132,113.5527237
129,112.1596782
130,110.3241273
131,108.001263
123,104.585711
124,99.79265395
123,92.20132012
126,81.76555802
165,71.28974434
161,63.73231918
100,59.21014346
97,56.57983004
100,54.90721278
36,39.8254867
30,37.05382424
32,34.39588821
48,54.72393241
40,54.93706048
50,55.27639726
53,55.11572265
57,54.36127826
48,53.0604118
48,51.39694919
44,49.79252936
42,48.71615594
39,48.16297011
42,48.08351352
38,48.62414977
41,49.98038948
137,106.6333146
138,128.0507558
140,140.6854912
156,147.570536
35,151.3634246
17,153.1180139
6,153.1531505
174,151.2532873
166,144.2896296
84,100.1761284
81,103.4922822
76,106.8658269
77,109.9513694
75,112.6197509
110,114.6637602
143,116.0222449
141,116.6794085
136,116.8266992
137,116.5605294
133,115.9511441
128,115.098459
122,114.0099785
128,112.4973031
122,110.5852211
124,107.4814952
119,102.442819
121,93.25320769
117,79.9461137
134,67.83784396
101,60.65411887
97,56.73621925
84,54.44294974
79,52.81606903
81,51.40939522
38,39.52710601
38,36.99773169
36,34.55249454
48,53.55141806
44,53.41928424
50,53.4827792
53,53.39479945
43,53.08720686
52,52.43776593
49,51.34514464
46,49.9560865
43,48.6592751
41,47.8135365
40,47.43040695
40,47.50571426
38,48.22159029
141,100.5593913
137,124.0984852
148,141.0853742
42,149.5062834
28,153.9511214
5,156.1223058
180,156.7487879
173,156.0601646
157,151.5012464
83,96.10647565
81,99.9900396
76,104.2802894
71,108.3348793
72,111.9348033
87,114.8100398
141,116.8030444
140,117.9365441
138,118.4208164
136,118.4542829
133,118.1452489
129,117.5990786
125,116.8826079
115,115.9451317
120,114.7184538
97,112.9145301
123,109.6588929
94,103.5512178
101,91.59085448
98,75.41989307
97,63.61320054
97,57.62353441
96,54.42084125
95,52.34206297
91,50.69675897
84,49.18666342
41,39.31651926
41,36.99752208
47,52.65285061
42,52.13579556
37,51.87319666
44,51.62434757
51,51.35246799
46,50.8436758
42,50.05315551
47,49.02236775
42,48.07961794
41,47.51342294
42,47.3587173
43,47.6223828
40,48.52389178
110,92.09267538
142,115.0113882
157,141.1166473
42,152.1709607
24,157.0310863
14,159.3568518
178,160.3435831
167,160.5565464
163,158.745913
60,141.9247043
78,87.85333019
79,91.12710495
79,95.61205124
74,100.8311971
70,106.1421611
75,111.0908347
129,115.0763397
137,117.8047447
142,119.3976973
139,120.1420255
137,120.3402857
132,120.1527466
127,119.6962438
125,119.1457701
121,118.4044122
113,117.4740175
91,116.2293007
88,114.1464489
97,110.04411
92,101.517057
91,85.3856232
89,68.67519051
91,59.48462355
92,54.86226474
90,52.14761522
96,50.16609268
80,48.47933051
81,46.87931469
41,51.04379886
40,50.49725595
43,50.14211739
53,49.90499536
50,49.66030839
39,49.21081327
40,48.59323296
41,48.05852724
44,47.83823979
43,47.96863535
42,48.46608036
50,94.3070834
50,137.905719
40,155.9375515
34,160.9077403
10,162.8108233
171,163.6241132
171,164.1380732
156,164.1505094
148,161.8973356
80,82.14266774
76,89.73759985
75,95.9875553
117,103.1110303
144,119.0221981
143,121.0097678
140,121.9034556
137,122.09936
132,121.8937844
128,121.4110723
127,120.7835953
110,119.9900429
101,119.0964304
94,117.9754935
112,116.3324532
99,113.1862923
124,107.0859944
100,94.58733858
94,75.99302614
93,62.65751264
94,56.13178441
41,50.0103987
38,49.17330388
50,48.71849775
54,48.59101493
52,48.62883466
46,48.57864222
38,48.42989017
44,48.36868688
42,48.54257673
158,49.02638548
102,75.49113391
49,75.73850598
48,166.5133503
22,167.0517708
12,167.0653311
180,166.6433853
162,166.873972
154,167.3874695
148,170.0022329
139,49.95210548
101,88.97518138
146,120.4899069
145,122.8385892
141,123.6956866
137,123.8135137
134,123.4318087
129,122.7700654
121,121.9662552
120,121.0414894
119,119.9975466
95,118.8388165
107,117.2348953
112,114.4913937
41,48.68167199
30,47.5216304
51,47.01005413
49,47.03914437
42,47.41941042
47,47.83643774
42,48.24279753
44,48.70728509
44,49.39377517
42,69.54123299
47,68.18719277
56,64.0596466
49,47.40486921
21,4.837773985
178,173.2273925
174,169.1408402
159,167.7793955
147,167.4702886
143,169.5816488
137,6.77211836
142,54.04746237
150,69.68767126
120,72.75496016
173,78.59908471
166,89.1795809
146,124.5680306
142,125.2700055
132,124.5014775
124,123.6129061
122,122.5960452
22,47.39297815
18,45.83423561
48,45.29376852
48,45.57447492
48,46.39806704
44,47.34289414
41,48.33074995
109,66.7070154
54,66.16222626
144,65.08237644
53,63.29453597
49,60.14078255
28,52.33877689
179,22.64921507
166,172.6016408
160,166.3922794
140,164.4762547
132,165.4702701
133,173.5381111
130,22.6227061
126,46.19333705
129,53.48313987
96,65.92686144
132,73.90385852
47,43.7183089
41,43.18468803
39,43.72115834
42,45.0467531
43,46.62520791
29,63.80713815
111,63.54271747
55,63.28182561
51,62.97979553
50,62.71291748
29,62.37080665
179,61.57738625
163,55.60996151
148,161.7608311
126,159.1580655
128,161.1554968
127,168.0838493
128,1.938266427
126,20.83789079
125,34.68104012
127,42.14497508
130,45.96327667
160,40.87032869
43,40.11576613
38,40.99047525
35,42.8906669
42,45.28137819
14,61.39978613
139,61.33539685
59,61.56872732
57,62.02096189
56,62.68593256
53,63.6437434
21,64.99700082
10,66.9711389
157,70.54781876
151,82.21383719
133,142.1978085
122,155.1857796
124,164.6658753
125,174.9719428
124,6.248423804
125,16.79805095
126,25.85749937
130,31.97520757
136,35.78800574
144,38.3624249
143,36.64768256
159,35.62653888
42,36.8402888
37,39.34919769
64,58.76663126
62,59.13501781
60,59.88648745
59,61.00350791
58,62.31484364
150,68.51416447
151,72.11311145
143,78.25746779
125,97.96094975
121,143.6051681
123,161.779508
124,172.0552529
124,179.9950887
143,30.56311435
155,28.93231275
158,30.30138999
175,33.57311073
58,55.77306452
58,56.27641876
57,57.0278373
177,58.30003042
132,59.90233382
177,61.77651585
122,72.49915325
128,77.08968298
162,19.42852801
155,20.38198087
160,23.92696111
34,52.6997792
39,52.3920202
38,52.44951832
52,52.83364891
52,53.60936209
56,54.77245242
118,56.43932545
81,58.43607639
146,60.70891887
158,7.012253967
156,8.263265453
154,11.16836232
167,16.12991551
177,23.45001237
4,49.25635307
37,49.17685623
39,49.44674128
36,50.09226182
152,175.6576033
155,177.4382068
158,179.6492377
172,2.744465438
178,7.364350645
7,15.61860986
151,167.3666191
153,170.3665646
155,172.5721872
170,174.7946614
179,177.6095195
179,2.405984033
7,11.0695642
150,166.0703443
155,168.7022971
127,118.924385
127,119.7476538
111,120.2579701
130,120.4241359
141,120.0733518
96,90.75293707
109,98.21197995
102,103.7352294
99,107.5002389
91,110.2739677
148,112.4586504
152,114.1833638
131,115.5277778
141,116.6861617
115,117.6284325
122,118.2269351
90,118.4959579
126,118.2296651
64,70.19229633
71,69.9572546
73,70.00658919
64,70.68476772
161,72.38731389
13,75.66949478
29,81.01895598
74,87.77168122
96,94.45431543
109,100.009547
102,104.0995626
139,107.1572647
139,109.5834728
130,111.4440017
144,112.9110582
94,114.1909103
80,115.2448135
86,116.0196171
104,116.5648763
112,116.5469129
98,69.81113795
76,70.76870206
48,71.33996176
52,71.57743732
60,71.50121615
47,71.19710783
63,70.77412973
148,70.38467619
125,70.14455714
71,70.20533181
57,70.88746177
57,72.49271312
83,75.42325912
113,79.95410455
96,85.67706217
104,91.63586553
111,96.85609436
100,100.9067337
133,104.0544337
128,106.6079294
140,108.524878
104,110.0879741
138,111.4780952
79,112.7915439
81,113.8357517
71,114.9312518
19,115.9672162
16,116.5925394
72,66.69772468
71,66.74820955
81,66.91703652
71,67.25975993
72,67.79492806
70,68.44458013
75,69.22581274
80,70.1185967
93,70.99034219
71,71.6727345
132,71.98016837
107,71.95120887
54,71.68777223
61,71.27122124
64,70.77945166
32,70.34845839
130,70.07123518
69,70.13560178
66,70.81861763
62,72.36830572
69,75.03432855
115,79.03069854
115,83.99936433
95,89.17201319
101,93.97047281
99,97.88178834
99,100.9682056
126,103.4778035
100,105.4962777
79,107.1536654
96,108.7566767
56,110.3983458
126,112.211202
65,114.726489
129,118.846296
3,129.5986479
85,71.62759794
74,70.71001417
75,69.95879444
82,69.38133176
75,68.97336562
66,68.70196285
65,68.51753725
69,68.42695407
73,68.44127095
74,68.58004824
70,68.89382187
68,69.35257107
70,69.86078675
73,70.52669055
79,71.23252903
78,71.880327
138,72.2995723
128,72.36923743
65,72.12088706
55,71.71359698
61,71.2009365
62,70.64931743
63,70.14777552
61,69.83524747
58,69.88890776
62,70.5685933
68,72.03174102
80,74.48007995
103,78.03472792
110,82.39321325
107,86.96454309
109,91.23902662
97,94.91793273
103,97.94372846
88,100.3155704
88,102.4089316
90,104.1264974
104,106.0026751
60,108.3035356
115,111.4465165
33,117.0900037
25,130.0257696
2,158.6479662
100,85.84256239
102,84.22291059
101,82.67191124
92,79.66066663
93,78.20224267
101,76.79639681
86,74.31385473
82,73.23656787
77,72.29814718
69,71.52016741
69,70.89588376
66,70.51757063
37,70.22126511
66,70.03801986
66,69.98223824
58,70.05344533
67,70.29684322
66,70.66405734
75,71.0728593
72,71.5247927
81,72.08713492
95,72.53076798
132,72.73519173
141,72.59808468
18,72.18799545
122,71.65516126
58,71.07208362
66,70.44615223
56,69.8772133
38,69.48996416
60,69.49949311
59,70.12750208
73,71.50543379
89,73.74430927
103,76.91785242
108,80.74809998
108,84.73004287
126,88.54844043
98,91.89971977
132,94.7076266
112,97.00614875
109,99.02436079
127,100.9288873
81,103.2579384
54,106.4442178
102,111.9446532
132,125.3591491
25,152.2525602
10,170.1445744
83,94.62819564
80,94.00221364
82,93.20576386
83,92.28489034
88,91.29146462
92,90.23186467
100,89.06985328
101,87.89707147
102,86.63194802
93,85.305154
95,82.58601095
92,81.16060684
99,79.71410437
60,76.99552744
95,75.74824993
78,74.61723816
83,73.59376469
88,72.8649126
89,72.28825829
40,71.86232616
42,71.55005566
40,71.43111578
67,71.37162489
73,71.53234492
173,71.7589842
71,72.01568903
75,72.33690945
83,72.67645329
58,72.97878535
65,73.00665609
144,72.72042372
133,72.19383845
128,71.56822585
67,70.93446275
62,70.23929912
69,69.57766221
55,69.10851573
61,69.03324564
59,69.58376634
139,70.81872914
146,72.82260458
132,75.60125559
112,78.91064507
113,82.35030032
119,85.67566427
139,88.72573693
137,91.32352009
126,93.48187098
113,95.43863091
116,97.42050541
103,100.058983
108,104.5152949
109,115.0257732
124,143.953421
133,165.955239
170,173.6194338
86,93.62729477
82,93.57828103
79,93.36347764
82,93.0055898
85,92.57387412
89,92.06582073
90,91.45224807
97,90.75919493
100,89.9470594
102,89.00354661
176,87.93069389
102,85.49289093
107,84.09880568
100,82.62405869
97,78.28104117
87,76.97412791
83,75.80367652
89,74.84827473
106,74.10885009
40,73.54602592
36,73.14029659
73,72.85603546
67,72.68856156
68,72.66264164
64,72.68407155
65,72.77532848
155,72.89251427
77,73.0910767
86,73.22444659
61,73.13473912
148,72.75248051
140,72.16200452
129,71.50174742
140,70.8291331
63,70.08850363
60,69.3329106
51,68.71868621
51,68.53078583
48,68.93160445
39,69.96429668
139,71.64337675
171,73.99453164
136,76.76117077
130,79.69225714
113,82.47545891
128,85.18474471
143,87.54271017
153,89.54617458
139,91.27054024
